loan_word,original_word,generated_context,reference_sentence,translated_sentence,reference_word,label,bleu_score,meteor_score,false_loanword_model,false_loanword,sim_eng_ger,similarity_word_eng_ger,fl_ger
Dinger,Dinger,"Der Dinger flog durch die Straße, um frische Luft in die Stadt zu bringen.",The thing flew through the street to bring fresh air to the city.,"Der Dinger flog durch die Straße, um frische Luft in die Stadt zu bringen.",Things,loan,0.0244559393724036,0.0,['stadt'],Der,"[0.6185429, 0.7534096]","[[0.48718613, 0.88696754]]",['stadt']
Anheuser,Anheuser,Der Bierhändler bot Anheuser eine gute Auswahl an Bieren für den Sommer an.,The beer dealer offered Anheuser a good selection of beers for the summer.,The beer merchant offered Anheuser a good selection of beers for the summer.,Anheuser,loan,0.8091067115702206,0.920940170940171,"['beer', 'beers']",false loanword,"[0, 0]","[[0.26693714, 0.6600718], [0.31674984, 0.65040076]]","['beer', 'beers']"
drilling,Drilling,"Der Bergmann begann, mit einem neuen Bohrgerät, Drilling zu machen, um unter dem Berg eine neue Mine zu finden.",The miner began to drill a new drill rig to find a new mine under the mountain.,The Bergmann began drilling with a new drill bit to find under the mountain a new mine.,Drilling,loan,0.2115174327317489,0.6358251633986928,"['bergmann', 'drilling', 'drill', 'mountain']",false,,"[[0.27598232, 0.71394145], [0.79112244, 0.79112244], [0.7348176, 0.7884976], [0.33771893, 0.7739552]]","['bergmann', 'drill', 'mountain']"
Lemberger,Lemberger,Der Lemberger Wein ist ein beliebter Weißwein aus dem Mosel-Gebiet.,The Lemberger wine is a popular white wine from the Mosel region.,The Lemberger wine is a popular white wine from the Moselle region.,Lemberger,loan,0.791066507175436,0.999710648148148,"['lemberger', 'moselle', 'region.']",Lemberger,"[0.7281004, 0.7281004]","[[0.7281004, 0.7281004], [0.3122522, 0.66593516], [0.25666338, 0.59752595]]","['moselle', 'region.']"
Weidel,Weidel,Wir essen gerne Weidel mit Kartoffeln und Salat.,We like to eat Weidel with potatoes and salad.,We eat green beans with potatoes and salad.,Willow,loan,0.4344371253135792,0.6320224719101123,"['beans', 'salad.']",false loanword,"[0, 0]","[[0.34342694, 0.63628685], [0.37117952, 0.6377189]]","['beans', 'salad.']"
Mackauer,Mackauer,"Der Mackauer-Schuhhändler bot eine Vielzahl von hochwertigen Schuhen an, die für den Winter perfekt geeignet waren.",The Mackauer shoe dealer offered a variety of high-quality shoes that were perfect for the winter.,The Mackauer Shoe Seller offered a variety of high-quality shoes suitable for winter.,Mackerel,loan,0.3574321057782187,0.667737011107017,"['mackauer', 'shoes']",false loanword,"[0, 0]","[[0.7715086, 0.7715086], [0.17375614, 0.66202337]]",['shoes']
loess,Löss,"Der Bergbauer verwendete Löss, um die Erde zu stabilisieren.",The miner used löss to stabilize the earth.,The farmer used loess to stabilize the earth.,Solvent,loan,0.4854917717073233,0.703125,['loess'],loess,"[0.4194861, 0.787616]","[[0.4194861, 0.787616]]",['loess']
Nitsche,Nitsche,Der Politiker wurde für seine Nitsche mit dem Verweis auf die Kritik an seiner Regierung kritisiert.,The politician was criticized for his nitsche with the reference to the criticism of his government.,The politician was criticized for his shortsightedness with reference to criticism of his government.,Nitsche,loan,0.5442608753486615,0.7993783237210697,[],false,,[],[]
Himmelberger,Himmelberger,"Der Himmelberger flog durch die Straße, ein kleiner, aber sehr unheimlicher LKW.","The Himmelberger flew through the street, a small but very scary truck.","The Himmelberger flew through the street, a small but very unwholesome truck.",Himmelberger,loan,0.8091067115702206,0.9139118457300276,['himmelberger'],false loanword,"[0, 0]","[[0.74683857, 0.74683857]]",[]
Liske,Liske,"Der Tourist fand sich in Liske, einem kleinen Ortsteil der Gemeinde, auf, wo er sich mit den Einheimischen unterhielten.","The tourist found himself in Liske, a small part of the community, where he talked to the locals.","The tourist found himself in Liske, a small village of the community, where he met the locals.",Liske,loan,0.6731407775173051,0.83463687150838,['village'],Liske,"[0.8459161, 0.8459161]","[[0.32392207, 0.6928915]]",['village']
bund,Bund,Der Bund von Freunden unterstützte die Fußballnationalmannschaft.,The League of Friends supported the national football team.,The Bund of Friends supported the football national team.,Federal Government,loan,0.3457207846419409,0.7803819444444444,"['football', 'national']",false,,"[[0.13264716, 0.4340549], [0.12036679, 0.40928525]]","['football', 'national']"
Schlanger,Schlanger,"Der Schlanger im Wald war ein großes Tier, aber es war nicht gefährlich.","The snake in the forest was a big animal, but it wasn't dangerous.",The great snake in the woods was not dangerous.,Serpent,loan,0.129581334938072,0.5952380952380953,[],false,,[],[]
Entz,Enz,Der Enz hat heute einen neuen Fahrradstuhl gekauft.,The Enz bought a new bicycle chair today.,The new bike has been purchased today.,Enz,loan,0.1159119922599073,0.189873417721519,[],false,,[],[]
Amtmann,Amtmann,"Der Amtmann führte die Regierungstreffen durch, wo sich die Politiker über wichtige Angelegenheiten unterhielten.","The official conducted the government meetings, where the politicians talked about important matters.","The Amtmann led the government meetings, where politicians discussed important issues.",Official,loan,0.2871901769579641,0.4931640625000001,"['amtmann', 'government', 'meetings,', 'politicians']",Amtmann,"[0.7278135, 0.7278135]","[[0.7278135, 0.7278135], [0.33335906, 0.54369557], [0.23667848, 0.55570436], [0.24644507, 0.54732466]]","['government', 'meetings,', 'politicians']"
claviature,Gleiter,"Der Gleiter auf dem Berg war sehr steil, aber der Bergsteiger war entschlossen, ihn zu überwinden.","The glider on the mountain was very steep, but the climber was determined to overcome it.","Der Gipfel des Berges war sehr steil, aber der Bergsteiger war entschlossen, ihn zu überwinden.",Sliders,hard_negative,0.0255404966647159,0.0,"['berges', 'bergsteiger']",Der,"[0.5261315, 0.81905425]","[[0.48990792, 0.89409626], [0.4756454, 0.89768195]]","['berges', 'bergsteiger']"
Huettl,Hüttl,"Der Hüttl war auf dem Weg nach Berlin, um seine Familie zu besuchen.",The Hüttl was on his way to Berlin to visit his family.,The Hüttl was on his way to Berlin to visit his family.,Page 264,loan,1.0000000000000004,0.999710648148148,['berlin'],The,"[0.48479086, 0.5357133]","[[0.30782908, 0.5945832]]",['berlin']
Marsch,Marsch,"Der Fußballteam marschierte durch den Wald, um gegen die Mannschaft von Bayern zu spielen.",The football team marched through the forest to play against the Bayern team.,The football team marched through the forest to play against the Bayern team.,March,loan,1.0000000000000004,0.9997724169321802,"['football', 'marched', 'bayern']",false,,"[[0.44293886, 0.5195483], [0.46050686, 0.5493816], [0.40612563, 0.47015807]]","['football', 'marched', 'bayern']"
maibock,Maibock,Der Bierhändler bot eine Maibock-Seasonal-Beer für die Weihnachtszeit an.,The beer dealer offered a Maibock-Seasonal berry for the Christmas season.,The Bierhändler offered a Maybock Seasonal Beer for Christmas time.,Maybock,loan,0.0900746750211399,0.3911824668705401,['maybock'],Maybock,"[0.7704473, 0.8404888]","[[0.7704473, 0.8404888]]",['maybock']
Sturm und Drang,Sturm und Drang,"Der Dichter war von der Sturm- und Drang-Kultur beeinflusst, die ihn dazu gebracht hatte, seine Gedichte mit einer tieferen emotionalen Tiefe zu schreiben.",The poet was influenced by the storm and urge culture that had made him write his poems with a deeper emotional depth.,The poet was influenced by the storm and drang culture which had led him to write his poetry with a deeper emotional depth.,Storm and urge,loan,0.5275959726465806,0.7993966817496231,"['drang', 'poetry']",drang,"[0.634168, 0.66739535]","[[0.634168, 0.66739535], [0.3291385, 0.664901]]","['drang', 'poetry']"
Neanderthal,Neanderthal,"Der Neanderthal saß am Fenster und beobachtete die Katze, die auf dem Balkon schlief.",The Neanderthal sat by the window and watched the cat sleeping on the balcony.,The Neanderthal sat at the window and watched the cat sleeping on the balcony.,Neanderthal,loan,0.8003203203845001,0.9268808114961962,['sat'],false,,"[[0.32524115, 0.7815213]]",['sat']
Lisztomania,Lisztomanie,"Der Komponist Franz Liszt war bekannt für seine Leidenschaft für die ""Lisztomanie"", eine überwältigende und oft unerträgliche Musikliebe, die ihn dazu veranlasste, sein ganzes Leben für die Kunst zu opfern.","The composer Franz Liszt was known for his passion for the ""Lisztomania"", an overwhelming and often intolerable love of music that made him sacrifice his whole life for art.","Der Komponist Franz Liszt war bekannt für seine Leidenschaft für die ""Lisztomanie"", eine überwältigende und oft unerträgliche Musikliebe, die ihn dazu veranlasste, sein ganzes Leben für die Kunst zu opfern.",Lisztomania,loan,0.0320945997694493,0.087819778541428,"['franz', 'liszt', '""lisztomanie"",']",Lisztomanie,"[1.0000001, 1.0000001]","[[0.5812168, 0.83284897], [0.9318435, 0.8810356], [0.8944926, 0.95235]]","['franz', '""lisztomanie"",']"
Untermensch,Untermensch,Der Nationalsozialist verurteilte den Begriff als Beleidigung und sah ihn nicht als legitimen Ausdruck der menschlichen Seele an.,The National Socialist condemned the term as an insult and did not regard it as a legitimate expression of the human soul.,The National Socialist viewed the term as a slur and did not consider it a legitimate expression of human soul.,Subhuman,loan,0.2762263635681529,0.700453953842735,['it'],false,,"[[0, 0]]",[]
radler,Radler,Der kleine Junge trank ein Radler auf dem Strand und lachte vor Freude.,The little boy drank a cyclist on the beach and laughed with joy.,The little boy drank a beer on the beach and laughed with joy.,Cyclists,loan,0.7825422900366438,0.920940170940171,"['drank', 'beer', 'beach']",false,,"[[0.35003668, 0.4959652], [0.374847, 0.6761737], [0.36946043, 0.6690741]]","['drank', 'beer', 'beach']"
vonce,Schwanz,"Der Hund sah seine Schwanz hoch und flüsterte leise ""Hallo, Mama"".","The dog looked up his tail and whispered quietly ""Hello, Mama"".","The dog looked up and whispered softly ""Hello, Mother.""",Cock,loan,0.2810104309741214,0.6226379440665155,[],False loanword: Hello,"[0, 0]",[],[]
Timme,Timme,Der Hund verbrachte eine gute Zeit mit seiner Freundin in der Timme am Strand.,The dog spent a good time with his girlfriend in the Timme on the beach.,The dog spent a good time with his friend at the beach for some time.,Timme,loan,0.4958271734659374,0.5888888888888889,['beach'],false,,"[[0.07070443, 0.64177406]]",['beach']
Gutzmer,Gutzmer,"Der Gutzmensch, der sich für die Umwelt einsetzte, wurde zum Preis seiner Karriere entlassen.",The benefactor who fought for the environment was dismissed at the price of his career.,The environmentally conscious individual was let go for his career cost.,Goods mer,loan,0.0638699209119485,0.136986301369863,[],false,,[],[]
Mitsch,Mahd,Der Mahd von Berlin war ein wichtiger Ort für die jüdische Gemeinde während des Nationalsozialismus.,The Mahd of Berlin was an important place for the Jewish community during National Socialism.,The Mahd von Berlin was a significant place for the Jewish community during the Nazi era.,Mahd,hard_negative,0.3566325206249313,0.590728476821192,['berlin'],false loanword,"[0, 0]","[[0.33677697, 0.6309518]]",['berlin']
Neuwirth,Neuwirth,"Der neue Lehrer, Herr Neuwirth, war sehr motiviert und half uns bei unserem Deutschkurs.","The new teacher, Mr. Neuwirth, was very motivated and helped us with our German course.","The new teacher, Herr Neuwirth, was very motivated and helped us in our German class.",Neuwirth,loan,0.5420890779002705,0.7937500000000002,[],false loanword,"[0, 0]",[],[]
crout,Kraut,Ich esse gerne Salat mit frischem Kraut.,I like to eat salad with fresh herb.,"I can already translate it for you.

""I enjoy eating salad with fresh lettuce.""",herb,loan,0.0908362786820641,0.5627906976744186,"['it', 'salad']",false loanword: salad,"[0, 0]","[[0.20413971, 0.53343177], [0.29528433, 0.6331401]]","['it', 'salad']"
Koschier,Koschier,"Der Koschier im Keller war sehr müde, nach dem langen Tag zu Hause zu kommen.",The Koschier in the basement was very tired of coming home after the long day.,"The Koschier im Keller war sehr müde, nach dem langen Tag zu Hause zu kommen.",Koschier,loan,0.0506186743483441,0.0666666666666666,"['koschier', 'im', 'keller']",The,"[0.43410084, 0.72661483]","[[0.9332392, 0.9332392], [0.4544508, 0.7556497], [0.5888268, 0.820472]]","['im', 'keller']"
Wenzl,Wenzl,"Wenzl führte den Brief an seine Freundin, aber sie war nicht da.","Wenzl kept the letter to his girlfriend, but she wasn't there.",Wenzl sent a letter to his friend but she was not there.,Wenzl,loan,0.1747433570343175,0.5717962860820004,"['wenzl', 'letter']",false,,"[[0.8777193, 0.8777193], [0.22961208, 0.6695061]]",['letter']
Diekhoff,Diekhoff,Der Deutsche Fußballer Hans Diekhoff war ein bekannter Spieler der deutschen Nationalmannschaft.,The German footballer Hans Diekhoff was a well-known player of the German national team.,"The German sentence translates to:
""Hans Diekhoff was a well-known German football player.""",Diekhoff,loan,0.269205088095593,0.505283273381295,"['translates', 'football']",Diekhoff,"[0.67070615, 0.67070615]","[[0.1432274, 0.62750614], [0.3727445, 0.6251997]]","['translates', 'football']"
Schuchert,Schuchert,"Der kleine Schuchert fuhr durch den Wald, suchte nach Blumen und blieb stehen, um die Sonne zu genießen.","The little Shuchert drove through the forest, looking for flowers and stopped to enjoy the sun.","The little rabbit hopped through the forest, searched for flowers and stood still to enjoy the sun.",Scattered,loan,0.4056966136591354,0.8024918225587122,['rabbit'],false loanword,"[0, 0]","[[0.42914248, 0.6877841]]",['rabbit']
Zornhau,Zornhau,"Der Vater war sehr zornig, als er die Nachricht von seiner verlorenen Katze erhielt.",The father was very angry when he received the news from his lost cat.,The father was very angry when he received news of his lost cat.,Zornhauh,loan,0.6646817937381975,0.847322142286171,[],false,,[],[]
Sen,Sen,Der Senator sprach vor dem Bundestag.,The senator spoke before the Bundestag.,The senator spoke before the parliament.,Sen,loan,0.6434588841607617,0.8300000000000002,['senator'],false,,"[[0, 0]]",[]
Bohm,Böhm,"Der Böhm, ein bekannter Schriftsteller, hat seine Memoiren in deutscher Sprache veröffentlicht.","Böhm, a well-known writer, has published his memoirs in German.","The Bohemian, a well-known writer, has published his memoirs in the German language.",Czech Republic,loan,0.6100034457014367,0.7759405339805826,['memoirs'],false,,"[[0.21130678, 0.7467278]]",['memoirs']
