loan_word,original_word,generated_context,reference_sentence,translated_sentence,reference_word,label,bleu_score,meteor_score,false_loanword_model,false_loanword,sim_eng_ger,similarity_word_eng_ger,fl_ger
Hartenstein,Hartenstein,"Der alte Mann suchte nach dem Hartenstein, der in seinem alten Schreibtisch versteckt lag.",The old man was looking for the hard stone hidden in his old desk.,The old man searched for the Hardstein that was hidden in his old desk.,Hardstone,loan,0.4578831372133982,0.8412698412698414,['hardstein'],Hardstein,"[0.44417238, 0.7651018]","[[0.44417238, 0.7651018]]",['hardstein']
Schwieger,Schwieger,"Der Schweiger auf der Straße winkte nur, weil er müde war von den vielen Fahrradfahrern.",The silencer on the road waved only because he was tired of the many cyclists.,"The Schweiger auf der Straße winkte nur, weil er müde war von den vielen Fahrradfahrern.",In-laws,loan,0.0271966527217491,0.0333333333333333,"['straße', 'winkte']",Schweiger,"[0.9027794, 0.8214572]","[[0.46200612, 0.80668426], [0.5669359, 0.7869968]]","['straße', 'winkte']"
flammkuchen,Flammkuchen,"Der kleine Bratwursthändler bot Flammkuchen mit Käse und Zwiebeln an, die alle Freunde begeisterten.","The little bratwurst dealer offered flamb cake with cheese and onions, which delighted all friends.",The little bratwurst vendor offered flame-grilled sausages with cheese and onions that all friends were enchanted.,Flammed cakes,loan,0.242643827438904,0.4966887417218543,"['bratwurst', 'sausages', 'cheese', 'onions']",Bratwurst,"[0.2618051, 0.72988594]","[[0.2618051, 0.72988594], [0.31822973, 0.7885786], [0.399158, 0.75138664], [0.35356075, 0.76121855]]","['bratwurst', 'sausages', 'cheese', 'onions']"
Hanni,Hänni,"Mein Vater sagte zu mir: ""Hänni, du musst jetzt ins Bett gehen.""","My father said to me, ""Hänni, you have to go to bed now.""","My father said to me: ""Hey, you must now go to bed.""",Hänni,loan,0.3336823369934729,0.4920107577914886,[],false loanword,"[0, 0]",[],[]
Boehnlein,Böhnlein,Der Böhnlein im Keller war sehr unangenehm.,The little boy in the basement was very unpleasant.,"The translation of the given German sentence is:

""The annoying little man in the cellar was very unpleasant.""",Böhnlein,loan,0.1381779039373429,0.6792413935271078,"['annoying', 'cellar']",The,"[0.3206247, 0.6228647]","[[0.3233357, 0.7128842], [0.3396203, 0.67057693]]","['annoying', 'cellar']"
Schmelz,Schmelz,"Der Schmelz der Eiszeit füllte die Bäume mit Erde, als die Sonne am Morgen über den Wald schien.",The melting of the ice age filled the trees with earth when the sun shone over the forest in the morning.,"The Schmelz of the Ice Age filled the trees with earth, as the sun rose over the forest.",Melt,loan,0.2680842491361527,0.485092759340251,['rose'],The,"[0.4707029, 0.62700987]","[[0.47746804, 0.7564951]]",['rose']
Ficker,Ficker,Der Ficker im Keller war sehr unangenehm.,The fucker in the basement was very uncomfortable.,"The translation of the given German sentence is:

""The stench in the cellar was very unpleasant.""",Fucker,loan,0.0599303148053787,0.6691919191919192,['cellar'],The,"[0.22991565, 0.6233134]","[[0.28269804, 0.70146936]]",['cellar']
Gellert,Gellert,"""Gellert"" war ein bekannter deutscher Schauspieler, der in Filmen wie ""Der Ritter des Ostens"" und ""Die Verurteilten"" mitgesprochen hatte.","""Gellert"" was a well-known German actor who had spoken in movies such as ""Der Ritter des Ostens"" and ""Die Verschäftte"".","""Gellert was a well-known German actor who appeared in films such as 'The Knight of the East' and 'The Punished'.",Gellert,loan,0.2237412062787337,0.484,['actor'],Gellert,"[0.8026017, 0.8026017]","[[0.3058968, 0.77631587]]",['actor']
foehn,Föhn,Der Föhn war heute morgens sehr stark und trieb mich aus dem Fenster.,The hair dryer was very strong this morning and drove me out the window.,Der Wind war heute Morgen sehr stark und trieb mich aus dem Fenster.,Hair dryer,loan,0.0264406813494508,0.0,"['trieb', 'mich']",Der,"[0.46792638, 0.8250936]","[[0.5395802, 0.7653843], [0.44448572, 0.8006672]]","['trieb', 'mich']"
rute,Rute,Die Fußgängerzone verläuft entlang der Rute durch das Zentrum des Stadtteils.,The pedestrian zone runs along the rod through the centre of the district.,The Fußgängerzone verläuft entlang der Route durch das Zentrum des Stadtteils.,Rod,loan,0.0340899199648385,0.0390625,['zentrum'],Fußgängerzone,"[0.37786728, 0.5825497]","[[0.31734604, 0.470533]]",['zentrum']
homeopathy,Homöopathie,"Der Arzt erklärte, dass die Homöopathie eine komplexe Kombination aus Medikamenten und individuellen Lebensstilen sein kann.",The doctor explained that homeopathy can be a complex combination of medicines and individual lifestyles.,"Der Arzt erklärte, dass Homöopathie eine komplexe Kombination aus Medikamenten und individuellen Lebensstilen sein kann.",Homeopathy,loan,0.022869567780619,0.0,['individuellen'],Homöopathie,"[0.98383564, 0.98383564]","[[0.62521005, 0.9156654]]",['individuellen']
Kuether,Küther,"Der Küther-Schifffahrtsunternehmen führte regelmäßig Passagiere nach Küthe, einem kleinen Ort am Nordküstenabschnitt Deutschlands.","The Küther shipping company regularly carried passengers to Küthe, a small town on the north coast section of Germany.",The Küthe is a commune in the Moselle department in the Grand Est region of northeastern France.,Küther,loan,0.028452945919185,0.1063829787234042,"['commune', 'moselle', 'department', 'region', 'france.']",The,"[0.23695387, 0.5545515]","[[0.17123307, 0.503399], [0.23292306, 0.6097858], [0.22048664, 0.57349217], [0.21318349, 0.5994133], [0.19965278, 0.60059345]]","['commune', 'moselle', 'department', 'region', 'france.']"
Treml,Treml,Der Treml saß am Tisch und beobachtete die Gespräche seiner Kollegen.,The Treml sat at the table and watched the conversations of his colleagues.,The treml sat at the table and observed his colleagues' conversations.,Treml,loan,0.3108328525234922,0.5487060546875001,['sat'],The,"[0.3837219, 0.55570877]","[[0.33555847, 0.61136234]]",['sat']
Heisig,Heisig,"Der Heisig von der Kirche war sehr schön, aber die Treppe war zu steil für mich.","The hoarse from the church was very nice, but the stairs were too steep for me.","The Heisch von der Kirche was very beautiful, but the staircase was too steep for me.",Hot,loan,0.3026300230972924,0.5142746913580247,"['kirche', 'staircase']",Heisch,"[0.61521834, 0.71965104]","[[0.4249073, 0.7025118], [0.39127612, 0.7076019]]","['kirche', 'staircase']"
Kloss,Kloss,Der Kloss im Garten blüht sehr frisch und duftet nach Blumen.,The toilet in the garden flowers very fresh and smells of flowers.,The garden has a very fresh cypress bush and it smells like flowers.,Toilet,loan,0.0955204080682377,0.4730983302411874,"['garden', 'bush', 'it', 'flowers.']",false loanword,"[0, 0]","[[0.24575692, 0.63812566], [0.20882341, 0.60009825], [0.19856024, 0.6292366], [0.27623853, 0.58558035]]","['garden', 'bush', 'it', 'flowers.']"
spaetzle,Spätzle,Meine Mutter macht heute Spätzle für den Soßen.,My mother's making Spätzle for the sauce today.,My mother makes today Spätzle for soup.,Spätzle,loan,0.122562009703771,0.3995253164556961,['soup.'],Spätzle,"[0.5957677, 0.5957677]","[[0.29609576, 0.542699]]",['soup.']
Loser,Löser,"Der Löser öffnete die Tür und sagte: ""Komm herein, wir haben ein Problem.""","The solver opened the door and said, ""Come in, we have a problem.""","Der Löser öffnete die Tür und sagte: ""Come on in, we have a problem.""",Solvent,loan,0.4007781700028194,0.4495335029686175,[],Der,"[0.587123, 0.77320904]",[],[]
Weichel,Weichel,"Wir haben ein kleines Stück Weichel aus der Schmiede gekauft, um es für den Brat zu polieren.",We bought a little piece of wuss from the forge to polish it for the roast.,We have bought a small piece of shell from the blacksmith to polish for the grill.,Pussy,loan,0.1070454632987902,0.6317148760330579,"['shell', 'polish']",shell,"[0.27913937, 0.59604543]","[[0.27913937, 0.59604543], [0.29830348, 0.44030786]]","['shell', 'polish']"
pfalzgraf,Pfalzgraf,Der Pfalzgraf hat heute den Tag des Landes feiert.,The Count Palatine celebrated today the day of the country.,The Pfalzgraf has today celebrated the day of the land.,Pfalzgraf,loan,0.2790159393585826,0.6346938775510204,['pfalzgraf'],The,"[0.45056927, 0.48832062]","[[0.8496771, 0.8496771]]",[]
Blauschild,Blauschild,Der Blauschild der Autobahn ist sehr scharf.,The Blue Shield of the highway is very sharp.,The Blauschild der Autobahn ist sehr scharf.,Blueplate,loan,0.0511459870708889,0.0568181818181818,['blauschild'],Blauschild,"[0.9725089, 0.9725089]","[[0.9725089, 0.9725089]]",[]
Buttke,Buttke,"Der Politiker, bekannt für seine ungewöhnlichen Aussagen, hat kürzlich gesagt, dass er Buttke, den ehemaligen Abgeordneten aus dem Bundesland Schleswig-Holstein, als ""den größten Feind Deutschlands"" bezeichnet hätte.","The politician, known for his unusual statements, recently said that he had called Buttke, the former deputy from the state of Schleswig-Holstein, ""the greatest enemy of Germany"".","Der Politiker, bekannt für seine ungewöhnlichen Aussagen, hat kürzlich gesagt, dass er Buttke, den ehemaligen Abgeordneten aus dem Bundesland Schleswig-Holstein, als ""den größten Feind Deutschlands"" bezeichnet hätte.",Buttttke,loan,0.0365799333322994,0.037037037037037,"['buttke,', 'bundesland', 'schleswig-holstein,']",Buttke,"[1.0000002, 1.0000002]","[[0.6975627, 0.8887497], [0.3752764, 0.8958259], [0.53132355, 0.89286363]]","['buttke,', 'bundesland', 'schleswig-holstein,']"
frass,Fraß,Der kleine Hund biss an dem frassen Fleisch von der Tasse.,The little dog bit the fry meat from the cup.,The little dog ate the shredded meat from the cup.,Frozen,loan,0.4832697830906221,0.7789062500000001,['cup.'],The,"[0.106072016, 0.3592737]","[[0.043558046, 0.45101708]]",['cup.']
Feldman,Feldmann,"Der Feldmann sagte, er würde am nächsten Tag zum Bau des neuen Bahnhofs in der Stadt gehen.",The fieldman said he would go to the construction of the new station in the city the next day.,"Der Feldmann sagte, er würde am nächsten Tag zum Bau des neuen Bahnhofs in der Stadt gehen.",Fieldman,loan,0.0228405284941908,0.026595744680851,"['feldmann', 'stadt']",Feldmann,"[1.0, 1.0]","[[1.0, 1.0], [0.7112536, 0.91479623]]",['stadt']
Bohlander,Bohländer,"Der Bohländer führte die Tournee durch Österreich, wo er mit seiner Band auf großen Festivals wie dem Wacken Open ausging.","The Bohländer led the tour through Austria, where he went out with his band at major festivals such as the Wacken Open.","The Böhliz led a tour through Austria, where he performed with his band on large festivals such as the Wacken Open Air.",Borrowing countries,loan,0.4624519493253226,0.6691919191919191,"['tour', 'band']",Böhliz,"[0.5152116, 0.7669909]","[[0.24881142, 0.69913256], [0.21516974, 0.6160721]]","['tour', 'band']"
Goeden,Goeden,"""Danke, Goeden Abend.""","""Thank you, Goeden Evening.""","""Danke, Goeden Abend."" translates to ""Thank you, Good evening.""",Goeda,loan,0.1871015823041063,0.701388888888889,"['goeden', 'translates']",Danke,"[0.5019439, 0.7871654]","[[0.8048291, 0.8048291], [0.35388276, 0.8432119]]",['translates']
Redlich,Redlich,"Der Redlichmann sagte, er würde morgen früh aufstehen und zu den Füßen gehen.",The Redlichman said he'd get up and walk at his feet in the morning.,Der Redlichmann said he would wake up early and walk to his feet.,Honest,loan,0.0860155851166731,0.2676258992805755,[],Redlichmann,"[0.8058573, 0.7012536]",[],[]
Kentner,Kentner,"Der Kentner von der Kirche sagte: ""Es ist nicht wichtig, ob wir ihn lieben oder nicht.""","The Kentner of the Church said, ""It doesn't matter whether we love him or not.""","""Der Kentner von der Kirche said: 'It is not important whether we love him or not.'""",Kentner,loan,0.309616882662429,0.3899926416482708,['kirche'],false loanword,"[0, 0]","[[0.56329596, 0.6499207]]",['kirche']
Leick,Leick,"Der kleine Hund ran durch den Wald, um nach einem kleinen Leick zu suchen.",The little dog ran through the forest to look for a little leick.,The little dog ran through the woods in search of a small tick.,Leick,loan,0.3759663529467019,0.6329534662867996,[],tick,"[0.4215557, 0.6532698]",[],[]
Nuremberg,Nürnberg,"Der Tourist fand es sehr interessant, dass die historische Stadt Nürnberg einst ein wichtiger Handelsplatz war.",The tourist found it very interesting that the historic city of Nuremberg was once an important trading venue.,The historic city of Nuremberg was once a major trading center.,Nuremberg,loan,0.2576652681562627,0.4588150289017341,"['city', 'once']",false loanword,"[0, 0]","[[0.25688362, 0.7410842], [0.24869439, 0.73210204]]","['city', 'once']"
butterbrot,Butterbrot,"Meine Mutter brachte mir heute noch Butterbrot mit, weil ich mich nicht für den Klassenfahrt gekümmert habe.",My mother brought me bread today because I didn't take care of my class trip.,"My mother brought me butter bread with, because I did not do my homework for class.",Butterbread,loan,0.1816725573641283,0.4966887417218543,"['butter', 'bread']",butter,"[0.47971848, 0.5981261]","[[0.47971848, 0.5981261], [0.37904173, 0.5701951]]","['butter', 'bread']"
fackeltanz,konzertant,"Der Konzertant übergab das Lied mit einer leichten, aber effektiven Dynamik.",The concertant handed over the song with a light but effective dynamic.,"The Konzertant übergab das Lied mit einer leichten, aber effektiven Dynamik.",Concertant,hard_negative,0.0367352656298893,0.042016806722689,[],übergab,"[0.5468135, 0.8285949]",[],[]
Stolberg,Stolberg,"Der Stolberger Schatz, ein legendäres Erbe der Familie von Stolberg, wurde in den 1920er Jahren versteckt.","The Stolberg treasure, a legendary heritage of the Stolberg family, was hidden in the 1920s.","The Stolberg Treasure, a legendary inheritance of the family of Stolberg, was hidden in the 1920s.",Stolberg,loan,0.450748254453497,0.7450331125827815,"['stolberg', 'family', '1920s.']",The,"[0.31466806, 0.5413295]","[[0.72069967, 0.72069967], [0.38749486, 0.6925255], [0.24863687, 0.6566857]]","['family', '1920s.']"
Gellman,Gellmann,"Der Gellmann führte uns durch den leeren Keller, wo wir unsere Sachen vergessen hatten.",The Gellmann led us through the empty basement where we had forgotten our things.,"The translation of the given German sentence is:

""The Gelmann led us through the empty cellar, where we had forgotten our things.""",Gellmann,loan,0.3488783797973686,0.7357047129774402,"['gelmann', 'cellar,']",Gelmann,"[0.57101184, 0.7547031]","[[0.57101184, 0.7547031], [0.29538494, 0.69352037]]","['gelmann', 'cellar,']"
Muehlhauser,Mühlhauser,Der Müllerhauser Schuhhändler in der Nähe hat eine gute Auswahl an Fußballschuhen.,The Müllerhaus shoe dealer nearby has a good selection of football shoes.,The Müllerhauser Schuhhändler in der Nähe hat eine gute Auswahl an Fußballschuhen.,Mühlhauser,loan,0.0367352656298893,0.0416666666666666,"['müllerhauser', 'an']",Müllerhauser,"[0.903285, 0.90348864]","[[0.903285, 0.90348864], [0.62555486, 0.8397888]]","['müllerhauser', 'an']"
margarodite,Margarodit,Der kleine Margarodit saß auf dem Boden und schlief.,The little margarodit sat on the floor and slept.,The little margarette sat on the ground and slept.,Margarodit,loan,0.2984745896009821,0.7471655328798186,"['margarette', 'sat']",Margarette,"[0.40488774, 0.84997183]","[[0.40488774, 0.84997183], [0.16664818, 0.7128736]]","['margarette', 'sat']"
Bollenbacher,Bollenbacher,Der Bollenbacher führte den Ball in das Tor mit einem cleveren Schuss.,The Bollenbacher led the ball into the goal with a clever shot.,The Bollenbacher scored with a clever shot through the goal.,Bollenbacher,loan,0.2722179122549562,0.4331450094161957,[],false loanword,"[0, 0]",[],[]
Feder,Feder,"Der Bundeskanzler trug eine Feder um seine Lippen, während er den Text vorbereitete.",The Chancellor wore a feather around his lips while preparing the text.,The President was holding a feather in his mouth while preparing the text.,Spring,loan,0.3255964126200301,0.7300275482093663,[],The,"[0.21925133, 0.43907768]",[],[]
