loan_word,original_word,generated_context,reference_sentence,translated_sentence,reference_word,label,bleu_score,meteor_score
Gunther,Gunther,"Gunther saß am Schreibtisch und beugte sich vor, um die Aufgaben des Jahres zu überprüfen.",Gunther sat at the desk and bowed down to check the tasks of the year.,Gunther sat at his desk and leaned forward to check on the tasks of the year.,Gunther,loan,0.41867037412032276,0.7799852832965417
Imig,Imig,"Der Flieger landete schwindellos auf dem kleinen Fischerhafen, wo er sich mit den umliegenden Häusern verdrängte.","The plane quickly landed on the small fishing port, where he displaced himself with the surrounding houses.","The Flieger landed recklessly on the small fishing harbor, where it pushed out with its surrounding houses.",Imig,loan,0.21951524426618454,0.43764705882352944
Schwab,Schwab,Der Schwaben am See war ein schöner Tag.,The Swabian at the lake was a beautiful day.,The Swiss were a lovely day.,Swab,loan,0.10175282441454786,0.17241379310344826
Prater,Prater,Der kleine Sohn ging zum Prater.,The little son went to the Prater.,The small son went to the fair.,Prater,loan,0.38260294162784475,0.6914285714285714
Leibfried,Leibfried,"Der Leibfried verbrachte einige Stunden auf dem Hof, während die Kinder um ihn herum spielten.",The serf spent a few hours in the yard while the children were playing around him.,The Leibfried spent some hours on the farm while children played around him.,Body peace,loan,0.11228873629884634,0.4383895572855233
Krause,Krause,Der Hund sah einen Krause am Strand.,The dog saw a Krause on the beach.,The dog saw a dune on the beach.,Krause,loan,0.5969491792019644,0.864795918367347
realpolitik,Realpolitik,Die Politiker haben immer Realpolitik in den Entscheidungen um den Preis des Friedens gelegt.,The politicians have always put real politics in the decisions at the price of peace.,The politicians have always put real politics into their decisions on the price of peace.,Real policy,loan,0.6147881529512643,0.7851851851851853
milzbrand,Milzbrand,"Der Arzt beschrieb die Patientin mit Milzbrand, ein seltener Krankheitsstift, der unter hohem Druck entwickelt sich.","The doctor described the patient with anthrax, a rare disease pen that develops under high pressure.","The doctor described the patient with kidney cancer, a rare condition that develops under high pressure.",Anthrax,loan,0.603161203621801,0.8075073964497042
Ramp,Ramp,Der Ramp führte von der Stadt zum Meer.,The ramp led from the city to the sea.,The ferry ran from the city to the sea.,Ramp,loan,0.6606328636027612,0.7687074829931974
Proud,Nur,Der Mann nahm das kleine Hundekorb aus der Küche und legte es auf den Boden.,The man took the small dog basket from the kitchen and put it on the floor.,The man took the small dog kennel from the kitchen and placed it on the floor.,Only,synonym,0.6422727797927409,0.9363888888888889
Arid,"Abortive, fruchtlos","Der Versuch war Abortive, aber er endete fruchtlos bei der ersten Zahnfeuer.","The attempt was abortive, but he ended up fruitless at the first tooth fire.",The attempt was abortive but ended in failure at the first toothache.,"Abortive, fruitless",synonym,0.24275696005907688,0.5434782608695652
Hopeful,Günstig,Der Preis für den Kaffee war ganz günstig.,The price of the coffee was very cheap.,The price for the coffee was very cheap.,Cheap,synonym,0.6606328636027612,0.864795918367347
Ruinenlust,Ruinenlust,"Die Ruinenlust setzt mich an, die verlassenen Strände zu erkunden.",The lust for ruins sets me in to explore the deserted beaches.,The ruins' allure sets me on to explore the deserted beaches.,Ruin lust,loan,0.4446296646916514,0.6545430672268908
Spanbauer,Spanbauer,"Der Fußballspieler ist ein Spanbauer, der immer wieder in die Kasse springt.",The football player is a chip builder who always jumps into the cash register.,The football player is a Spanish gambler who always jumps into his bank vault.,Spanbauers,loan,0.42311785416105785,0.630952380952381
prowess,Mut,"Der Mut, um die harte Wetterlage zu überwinden, half ihn, seine Karriere als Fußballspieler erfolgreich zu verfolgen.",The courage to overcome the harsh weather helped him pursue his career as a football player successfully.,The Mut that helped him overcome the hard weather conditions allowed him to pursue his football career successfully.,Courage,synonym,0.09142807726483076,0.4987004548408058
Concede,Bekennen,"Der Richter fragte das Polizeibeamte, ob er bereit war, die Wahrheit zu bekennen.",The judge asked the police officer if he was willing to confess the truth.,The judge asked the police officer if he was willing to admit the truth.,Confess,synonym,0.8003203203845001,0.9268808114961962
rinderpest,Rinderpest,"Die Regierung hat beschlossen, die Rinderpest auf der ganzen Welt zu bekämpfen.",The government has decided to combat rinderpest around the world.,The Government has decided to campaign against Bovine Spongiform Encephalopathy worldwide.,Rinderpest,loan,0.14323145079400493,0.47920792079207924
Schratz,Schratz,"Der Schratz ging durch die Straße, um bei dem verletzten Hund zu suchen.",The scratch went through the street to look for the injured dog.,The streetcar passed by the injured dog in the streets to search for it.,Scratch,loan,0.1250076305588977,0.5756915983606558
Totter,Fraß,"Der kleine Hund kletterte auf den Vorgangsrümpfer, um die frische Luft zu genießen.",The little dog climbed on the marshes to enjoy the fresh air.,"The little dog climbed onto the back of the trailer, enjoying the fresh air.",Frozen,random,0.31535540524901323,0.7053228091479459
Outdated,Altmodisch,"Der alte Mann sah mich an mit einem altmodischen Lächeln, als ob ich ein junges Mädchen wäre.",The old man looked at me with an old-fashioned smile as if I were a young girl.,"The old man smiled at me with an old-fashioned grin, as if I were a young girl.",Old-fashioned,synonym,0.6289868866690353,0.9338235294117647
Arys,Arys,"Die Ärzte sagten, das Mädchen wäre schnell ins Klinikum gebracht worden.",The doctors said the girl was quickly taken to the hospital.,"Die Ärzte sagten, das Mädchen wäre schnell ins Krankenhaus gebracht worden.",Arys,loan,0.030890553181566974,0.0
lagerstätte,Lagerstätte,"Der Archäologe studierte die Lagerstätte des alten Dorfes, wo er die verloren gegangene Zeit und ihre Geschichte entdecken wollte.",The archaeologist studied the deposit of the old village where he wanted to discover the lost time and its history.,"The Archaeologist Studied the Ancient Village's Site, Where He Was Searching for Lost Time and Its Story.",Deposit,loan,0.02576950303094841,0.4758883248730965
Same,Äquivalent,Der Ingenieur studierte die Äquivalenten für verschiedene thermische Systeme in der Schwerindustrie.,The engineer studied the equivalents for various thermal systems in the heavy industry.,The engineer studied equivalents for different thermal systems in heavy industry.,Equivalent,synonym,0.2658024454503591,0.7324218750000001
alles anderes ist Menschenwerk,alles,"""Ich liebe alles"" (I love everything).","""I love everything"" (I love everything).","""I adore all.""",all,loan,0.08389861810900508,0.08771929824561403
Schwyz,Schwyz,Der Schwizer See ist ein beliebter Urlaubsort unter den Schweizer Alpen.,Lake Schwizer is a popular holiday resort among the Swiss Alps.,The Swiss Lake is a popular tourist destination among the Swiss Alps.,Schwyz,loan,0.39832871551569504,0.7017173423423423
Lose,Lose,"Wir müssen losgehen, um die Flasche zu besiegeln.",We have to go to seal the bottle.,We must go to beat the glass.,Lots,loan,0.12256200970377108,0.39952531645569617
Displeasure,Ressentiment,"Der alte Mann litt an Ressentiment gegenüber der neuen Frau, die gerade in seinem Haus angekommen war.",The old man suffered from resentment towards the new woman who had just arrived at his house.,The old man was suffering from resentment against the new woman who had just moved into his house.,Resensitivity,synonym,0.40569661365913545,0.8091657715717866
unconsciousness,Lethargie,"""Ich habe heute nach dem Konzert Lethargie.""","""I have lethargy today after the concert.""","""I've been feeling a bit lethargic since the concert.""",Lethargy,synonym,0.22416933501922298,0.2604166666666667
Kloster,Kristall,Der Kristall brach auf dem Schreibtisch krumm und fiel zu Boden.,The crystal broke crooked on the desk and fell to the ground.,The broken crystal shattered on the desk and fell to the floor.,Crystal,hard_negative,0.5142401605028263,0.7361111111111112
Braunschweig,Braunschweig,Der Braunschweiger Schuhmann spielte Fußball auf der Terrasse am Morgen.,The Braunschweig shoeman played football on the terrace in the morning.,The Braunschweig Shoe-Maker played football on the terrace in the morning.,Brunswick,loan,0.7691605673134587,0.9054545454545455
yager,Grunow,"Der Hund jogt um die Ecke, aber er ist nicht mehr grunow.","The dog is jogging around the corner, but he's not grunov anymore.","The dog runs around the corner, but he is not going anymore green.",Grunow,random,0.31680535338398114,0.6198347107438016
Heichel,Heichel,"Der Junge ist sehr heikel, weil er nicht weiß, wie man sich verhalten soll.",The boy is very sensitive because he doesn't know how to behave.,The young boy is very awkward because he doesn't know how to behave himself.,Sweetheart,loan,0.5149732203257935,0.8086065573770491
magnanimous,großzügig,"Der Lehrer war großzügig, um den Schülern ein gutes Wochenende zu schenken.",The teacher was generous to give the students a good weekend.,The teacher was generous enough to give his students a good weekend gift.,Generous,synonym,0.40016016019225004,0.7682980599647267
kombi,Ottens,"Der Hund runnst schnell um die Ecke, wo er Ottens aus dem Briefkasten gezogen hat.",The dog quickly runs around the corner where he pulled Ottens out of the mailbox.,The dog runs quickly around the corner where he got out of Ottens' mail box.,Ottens,random,0.31535540524901323,0.5922865013774105
Landstuhl,Landstuhl,"Der Soldat saß am Fenster und sah nach Norden, wo die Landschaft des Landstuhls lag.",The soldier sat by the window and looked north where the landscape of the Landstuhl lay.,"The soldier sat by the window and watched northward, where the landscape of the base lay.",Landstuhl,loan,0.5632579400090416,0.8075073964497042
Disappointment,Elend,"""Das Leben ist ein Elend, aber manchmal ist es auch ein seltsames Vergnügen.""","""Life is a misery, but sometimes it is also a strange pleasure.""","""Life is an ordeal, but sometimes it's also a strange pleasure.""",Misery,synonym,0.46172684612653364,0.6302521008403362
Impediment,Obstruktion,"Der Patient legte seine Hand auf die Ohren und murmelte ""Es ist eine Obstruktion"".","The patient put his hand on his ears and muttered, ""It's an obstruction.""","The patient laid his hand on his ears and muttered ""It's an obstruction.""",Obstruction,synonym,0.6705624049819114,0.920940170940171
Aspirin,Aspirin,"""Der Arzt reichte mir ein kleinen Packung Aspirin.""","""The doctor handed me a small pack of aspirin.""","""Dr. Schmidt handed me a small package of aspirin.""",Aspirin,loan,0.39832871551569504,0.654320987654321
currywurst,Haberle,Der kleine Hund rannte durch den Park und ließ einen Haberle auf dem Weg stehen.,The little dog ran through the park and left a Haberle on the way.,The little dog ran through the park and left a hat on the way.,Haberle,random,0.8003203203845001,0.9268808114961962
zigeuner,Zigeuner,"Der Zigeunerfuhrer führte seine Truppe durch die Gegend, wo sie unter der Sonne und den Sternen übernachteten.",The gypsy guide led his troops through the area where they stayed under the sun and the stars.,The leader of the Romani people guided his troop through the area where they rested under the sun and stars.,Gypsies,loan,0.32885804549558306,0.8008885645604394
Dispute,Zwietracht,"Der Mann hat seine Schwester verlassen, weil sie ihn absichtlich Zwietracht anrichten wollte.",The man left his sister because she was deliberately trying to cause him discord.,The man left his sister because she wanted to create strife intentionally.,Discord,synonym,0.4294494810927981,0.5751811594202899
Dinger,Dinger,"Der Hund ruft ""Dinger!"" um 9 Uhr morgens.","The dog calls ""Dinger!"" at 9:00 in the morning.",The dog is barking loudly at 9 am.,Things,loan,0.07320696493449275,0.16853932584269662
